1.97,1.97,s209,1,1495838166,16G,,,,299023,57,130284,24,,,303465,19,262.5,18,16,,,,,120,3,+++++,+++,123,3,128,3,+++++,+++,112,3,,40287us,293ms,,155ms,179ms,154ms,1046us,97389us,92159us,113us,94048us
1.97,1.97,s209,1,1495837486,16G,,,,287844,55,125518,23,,,295485,19,305.3,20,16,,,,,112,3,+++++,+++,114,3,120,3,+++++,+++,117,3,,27925us,285ms,,172ms,150ms,128ms,1222us,98645us,88608us,109us,121ms
1.97,1.97,s209,1,1495847296,16G,,,,296747,56,128681,24,,,294281,18,295.1,20,16,,,,,118,3,+++++,+++,115,3,123,3,+++++,+++,115,3,,24359us,445ms,,163ms,160ms,100ms,2398us,164ms,102ms,73us,93284us
1.97,1.97,s209,1,1495850591,16G,,,,295766,57,128943,24,,,294663,19,301.8,20,16,,,,,128,3,+++++,+++,116,3,120,3,+++++,+++,116,3,,41433us,247ms,,169ms,157ms,110ms,1886us,119ms,97777us,25us,104ms
1.97,1.97,s209,1,1495844057,16G,,,,292688,56,127540,23,,,301466,19,311.3,21,16,,,,,117,3,+++++,+++,117,3,116,3,+++++,+++,118,3,,28993us,276ms,,160ms,166ms,72617us,2349us,103ms,109ms,23us,123ms
