1.97,1.97,s209,1,1495232024,16G,,,,206180,28,70001,12,,,193680,15,1101,59,16,,,,,2027,27,+++++,+++,2015,24,1942,26,+++++,+++,1883,26,,1322ms,912ms,,353ms,23192us,131ms,1157us,235ms,132ms,26us,175ms
1.97,1.97,s209,1,1495207967,16G,,,,209358,29,70032,12,,,189219,13,1049,61,16,,,,,2046,26,+++++,+++,1828,28,1877,26,+++++,+++,2043,26,,1312ms,879ms,,334ms,29487us,135ms,1640us,104ms,128ms,99us,113ms
1.97,1.97,s209,1,1495206798,16G,,,,208856,28,69948,12,,,188570,13,1070,59,16,,,,,1961,26,+++++,+++,1966,24,1897,26,+++++,+++,2057,26,,1307ms,931ms,,348ms,29567us,222ms,1168us,128ms,101ms,61us,120ms
1.97,1.97,s209,1,1495218430,16G,,,,207230,28,69966,12,,,188116,14,1075,60,16,,,,,1999,26,+++++,+++,1998,23,1900,26,+++++,+++,2001,23,,1323ms,907ms,,359ms,28202us,218ms,1213us,132ms,120ms,59us,150ms
1.97,1.97,s209,1,1495217587,16G,,,,205598,28,68807,11,,,181665,13,1019,54,16,,,,,1972,26,+++++,+++,2021,24,1861,26,+++++,+++,1866,25,,1346ms,943ms,,650ms,30369us,111ms,1230us,96620us,106ms,65us,138ms
