1.97,1.97,s209,1,1495050694,16G,,,,111645,18,47201,8,,,109321,8,112.1,7,16,,,,,87,2,+++++,+++,83,2,80,2,+++++,+++,80,2,,2452ms,1399ms,,465ms,271ms,291ms,2476us,276ms,242ms,37us,281ms
1.97,1.97,s209,1,1495045779,16G,,,,107697,17,46976,8,,,109433,8,112.5,7,16,,,,,86,2,+++++,+++,85,2,82,2,+++++,+++,80,2,,2609ms,1508ms,,493ms,318ms,297ms,2066us,183ms,231ms,121us,281ms
1.97,1.97,s209,1,1495070313,16G,,,,106153,17,46355,8,,,110322,8,109.3,7,16,,,,,89,2,+++++,+++,84,2,82,2,+++++,+++,82,2,,2525ms,1603ms,,483ms,300ms,291ms,2124us,167ms,294ms,113us,177ms
1.97,1.97,s209,1,1495060605,16G,,,,104564,16,46608,8,,,111155,8,111.8,7,16,,,,,84,2,+++++,+++,82,2,80,2,+++++,+++,80,2,,2627ms,1541ms,,495ms,283ms,279ms,2402us,269ms,286ms,124us,293ms
1.97,1.97,s209,1,1495086351,16G,,,,103171,16,46441,8,,,111418,8,110.4,7,16,,,,,90,2,+++++,+++,90,2,84,2,+++++,+++,88,2,,2771ms,1439ms,,524ms,292ms,258ms,1875us,227ms,268ms,68us,214ms
