1.97,1.97,s209,1,1495054235,16G,,,,226916,55,88083,17,,,208449,15,1445,72,16,,,,,355,8,+++++,+++,279,7,280,6,+++++,+++,276,7,,29026us,595ms,,252ms,28455us,80623us,1163us,27169us,34592us,114us,27395us
1.97,1.97,s209,1,1495042006,16G,,,,224801,54,88865,17,,,210098,15,1167,67,16,,,,,275,6,+++++,+++,276,7,278,6,+++++,+++,274,7,,24075us,691ms,,196ms,51542us,59495us,2317us,24882us,40582us,131us,30779us
1.97,1.97,s209,1,1495066599,16G,,,,226628,54,88227,17,,,207603,15,1360,74,16,,,,,394,9,+++++,+++,274,7,276,6,+++++,+++,277,7,,59361us,626ms,,317ms,36137us,43489us,2223us,27127us,33174us,118us,32218us
1.97,1.97,s209,1,1495058396,16G,,,,226215,54,88458,17,,,208524,15,1344,70,16,,,,,547,12,+++++,+++,280,7,280,6,+++++,+++,274,7,,21948us,678ms,,230ms,35281us,68739us,2340us,23081us,33889us,82us,25178us
1.97,1.97,s209,1,1495082782,16G,,,,224703,54,87862,17,,,209053,15,1144,60,16,,,,,275,6,+++++,+++,272,7,275,6,+++++,+++,274,7,,38218us,560ms,,242ms,61120us,45449us,2123us,35928us,40807us,23us,40950us
